date,pm25,pm10,so2,co,o3,no2,fire_count,total_frp,avg_frp,max_frp,low_fire_count,medium_fire_count,high_fire_count,month,dayofyear,fire_season,season_group,fire_count_lag1,total_frp_lag1,high_fire_count_lag1,fire_count_lag2,total_frp_lag2,high_fire_count_lag2,fire_count_lag3,total_frp_lag3,high_fire_count_lag3,fire_count_lag7,total_frp_lag7,high_fire_count_lag7,fire_count_roll3,total_frp_roll3,high_fire_count_roll3,fire_count_roll7,total_frp_roll7,high_fire_count_roll7,fire_count_roll14,total_frp_roll14,high_fire_count_roll14,pm25_risk
2023-11-06,92.0,67.0,30.0,43.0,,19.0,305.0,2700.96,8.85560655737705,135.02,181.0,72.0,52.0,11,310,0,Non-Fire Season,285.0,2171.4900000000002,52.0,227.0,1351.1200000000001,27.0,374.0,1734.96,32.0,1842.0,14229.07,345.0,272.3333333333333,2074.523333333336,43.666666666666664,366.7142857142857,2527.374285714286,60.714285714285715,826.5714285714286,6637.183571428572,173.42857142857142,Moderate
2023-11-07,107.0,71.0,29.0,26.0,18.0,19.0,272.0,1345.09,4.945183823529412,51.61,183.0,64.0,25.0,11,311,0,Non-Fire Season,305.0,2700.96,52.0,285.0,2171.4900000000002,52.0,227.0,1351.1200000000001,27.0,497.0,4105.77,116.0,287.3333333333333,2072.5133333333356,43.0,334.57142857142856,2132.9914285714285,47.714285714285715,814.9285714285714,6505.378571428571,169.21428571428572,Unhealthy
2023-11-08,92.0,66.0,29.0,21.0,18.0,18.0,393.0,2396.79,6.098702290076336,71.96,233.0,107.0,53.0,11,312,0,Non-Fire Season,272.0,1345.09,25.0,305.0,2700.96,52.0,285.0,2171.4900000000002,52.0,581.0,5063.85,146.0,323.3333333333333,2147.613333333336,43.333333333333336,307.7142857142857,1751.9828571428573,34.42857142857143,789.4285714285714,6283.245000000001,162.85714285714286,Moderate
2023-11-09,109.0,73.0,30.0,20.0,24.0,19.0,443.0,3354.36,7.571918735891648,111.11,237.0,124.0,82.0,11,313,0,Non-Fire Season,393.0,2396.79,53.0,272.0,1345.09,25.0,305.0,2700.96,52.0,298.0,563.47,0.0,369.3333333333333,2365.4133333333357,53.333333333333336,328.42857142857144,2150.6814285714286,46.142857142857146,759.2857142857143,5982.563571428573,156.85714285714286,Unhealthy
2023-11-10,109.0,78.0,30.0,27.0,27.0,24.0,351.0,2396.17,6.826695156695157,62.65,195.0,90.0,66.0,11,314,0,Non-Fire Season,443.0,3354.36,82.0,393.0,2396.79,53.0,272.0,1345.09,25.0,374.0,1734.96,32.0,395.6666666666667,2715.773333333336,67.0,325.14285714285717,2245.14,51.0,677.9285714285714,5276.823571428572,137.71428571428572,Unhealthy
2023-11-11,91.0,58.0,32.0,18.0,57.0,17.0,267.0,1503.35,5.630524344569288,54.71,163.0,73.0,31.0,11,315,0,Non-Fire Season,351.0,2396.17,66.0,443.0,3354.36,82.0,393.0,2396.79,53.0,227.0,1351.1200000000001,27.0,353.6666666666667,2417.9600000000023,59.666666666666664,330.85714285714283,2266.887142857143,51.57142857142857,597.8571428571429,4637.787857142857,120.64285714285714,Moderate
2023-11-12,93.0,65.0,30.0,21.0,23.0,15.0,163.0,890.65,5.464110429447852,35.09,115.0,18.0,30.0,11,316,0,Non-Fire Season,267.0,1503.35,31.0,351.0,2396.17,66.0,443.0,3354.36,82.0,285.0,2171.4900000000002,52.0,260.3333333333333,1596.7233333333354,42.333333333333336,313.42857142857144,2083.91,48.42857142857143,449.85714285714283,3129.078571428571,75.5,Moderate
2023-11-13,94.0,72.0,24.0,12.0,29.0,33.0,239.0,1155.01,4.832677824267782,36.98,167.0,47.0,25.0,11,317,0,Non-Fire Season,163.0,890.65,30.0,267.0,1503.35,31.0,351.0,2396.17,66.0,305.0,2700.96,52.0,223.0,1183.0033333333356,28.666666666666668,304.0,1863.06,44.57142857142857,335.35714285714283,2195.217142857143,52.642857142857146,Moderate
2023-11-14,109.0,75.0,30.0,22.0,19.0,16.0,128.0,661.9,5.17109375,37.13,86.0,24.0,18.0,11,318,0,Non-Fire Season,239.0,1155.01,25.0,163.0,890.65,30.0,267.0,1503.35,31.0,272.0,1345.09,25.0,176.66666666666666,902.5200000000023,24.333333333333332,283.42857142857144,1765.4614285714285,43.57142857142857,309.0,1949.2264285714286,45.642857142857146,Unhealthy
2023-11-15,79.0,55.0,29.0,20.0,15.0,15.0,146.0,698.37,4.783356164383561,41.29,98.0,35.0,13.0,11,319,0,Non-Fire Season,128.0,661.9,18.0,239.0,1155.01,25.0,163.0,890.65,30.0,393.0,2396.79,53.0,171.0,838.4266666666689,18.666666666666668,248.14285714285714,1522.83,37.857142857142854,277.92857142857144,1637.4064285714285,36.142857142857146,Moderate
2023-11-16,95.0,63.0,30.0,25.0,21.0,26.0,47.0,172.07999999999998,3.6612765957446807,29.09,40.0,3.0,4.0,11,320,0,Non-Fire Season,146.0,698.37,13.0,128.0,661.9,18.0,239.0,1155.01,25.0,443.0,3354.36,82.0,107.0,510.7833333333356,11.666666666666666,191.57142857142858,1068.2185714285715,26.714285714285715,260.0,1609.45,36.42857142857143,Moderate
2023-11-17,87.0,65.0,30.0,27.0,25.0,28.0,104.0,760.36,7.311153846153847,59.85,65.0,17.0,22.0,11,321,0,Non-Fire Season,47.0,172.07999999999998,4.0,146.0,698.37,13.0,128.0,661.9,18.0,351.0,2396.17,66.0,99.0,543.6033333333356,13.0,156.28571428571428,834.5314285714286,20.428571428571427,240.71428571428572,1539.8357142857144,35.714285714285715,Moderate
2023-11-18,120.0,53.0,41.0,14.0,34.0,31.0,95.0,362.23,3.8129473684210526,13.31,68.0,26.0,1.0,11,322,0,Non-Fire Season,104.0,760.36,22.0,47.0,172.07999999999998,4.0,146.0,698.37,13.0,267.0,1503.35,31.0,82.0,431.55666666666895,9.0,131.71428571428572,671.5142857142857,16.142857142857142,231.28571428571428,1469.2007142857142,33.857142857142854,Unhealthy
2023-11-19,80.0,54.0,43.0,16.0,32.0,24.0,109.0,570.32,5.232293577981652,43.99,73.0,26.0,10.0,11,323,0,Non-Fire Season,95.0,362.23,1.0,104.0,760.36,22.0,47.0,172.07999999999998,4.0,163.0,890.65,30.0,102.66666666666667,564.3033333333357,11.0,124.0,625.7528571428571,13.285714285714286,218.71428571428572,1354.8314285714284,30.857142857142858,Moderate
2023-11-20,71.0,46.0,30.0,13.0,81.0,12.0,188.0,1152.06,6.127978723404255,37.42,109.0,50.0,29.0,11,324,0,Non-Fire Season,109.0,570.32,10.0,95.0,362.23,1.0,104.0,760.36,22.0,239.0,1155.01,25.0,130.66666666666666,694.8700000000023,13.333333333333334,116.71428571428571,625.3314285714285,13.857142857142858,210.35714285714286,1244.1957142857143,29.214285714285715,Moderate
2023-11-21,89.0,59.0,30.0,18.0,19.0,18.0,140.0,783.22,5.594428571428572,59.91,100.0,19.0,21.0,11,325,0,Non-Fire Season,188.0,1152.06,29.0,109.0,570.32,10.0,95.0,362.23,1.0,128.0,661.9,18.0,145.66666666666666,835.2000000000022,20.0,118.42857142857143,642.6628571428572,14.285714285714286,200.92857142857142,1204.0621428571428,28.928571428571427,Moderate
2023-11-22,74.0,58.0,30.0,19.0,24.0,19.0,73.0,687.53,9.418219178082191,77.93,36.0,21.0,16.0,11,326,0,Non-Fire Season,140.0,783.22,21.0,188.0,1152.06,29.0,109.0,570.32,10.0,146.0,698.37,13.0,133.66666666666666,874.2700000000023,22.0,108.0,641.1142857142858,14.714285714285714,178.07142857142858,1081.9721428571427,26.285714285714285,Moderate
2023-11-23,93.0,56.0,44.0,11.0,38.0,30.0,34.0,269.98,7.940588235294118,40.46,18.0,6.0,10.0,11,327,0,Non-Fire Season,73.0,687.53,16.0,140.0,783.22,21.0,188.0,1152.06,29.0,47.0,172.07999999999998,4.0,82.33333333333333,580.2433333333356,15.666666666666666,106.14285714285714,655.1000000000001,15.571428571428571,148.85714285714286,861.6592857142857,21.142857142857142,Moderate
2023-11-24,112.0,71.0,36.0,23.0,54.0,26.0,38.0,195.44,5.143157894736842,57.69,30.0,3.0,5.0,11,328,0,Non-Fire Season,34.0,269.98,10.0,73.0,687.53,16.0,140.0,783.22,21.0,104.0,760.36,22.0,48.333333333333336,384.31666666666894,10.333333333333334,96.71428571428571,574.3971428571429,13.142857142857142,126.5,704.4642857142857,16.785714285714285,Unhealthy
2023-11-25,101.0,63.0,33.0,20.0,49.0,22.0,40.0,159.41,3.9852499999999997,15.58,28.0,9.0,3.0,11,329,0,Non-Fire Season,38.0,195.44,5.0,34.0,269.98,10.0,73.0,687.53,16.0,95.0,362.23,1.0,37.333333333333336,208.27666666666894,6.0,88.85714285714286,545.4228571428572,13.428571428571429,110.28571428571429,608.4685714285714,14.785714285714286,Unhealthy
2023-11-26,75.0,55.0,43.0,15.0,15.0,25.0,22.0,96.87,4.403181818181818,19.68,17.0,3.0,2.0,11,330,0,Non-Fire Season,40.0,159.41,3.0,38.0,195.44,5.0,34.0,269.98,10.0,109.0,570.32,10.0,33.333333333333336,150.57333333333563,3.3333333333333335,76.42857142857143,477.78714285714284,12.285714285714286,100.21428571428571,551.7700000000001,12.785714285714286,Moderate
2023-11-27,77.0,54.0,56.0,13.0,27.0,16.0,20.0,131.91,6.5954999999999995,30.78,13.0,2.0,5.0,11,331,0,Non-Fire Season,22.0,96.87,2.0,40.0,159.41,3.0,38.0,195.44,5.0,188.0,1152.06,29.0,27.333333333333332,129.39666666666895,3.3333333333333335,52.42857142857143,332.0514285714286,8.857142857142858,84.57142857142857,478.6914285714286,11.357142857142858,Moderate
2023-11-28,96.0,62.0,45.0,15.0,29.0,34.0,84.0,709.6,8.447619047619048,97.16,49.0,15.0,20.0,11,332,0,Non-Fire Season,20.0,131.91,5.0,22.0,96.87,2.0,40.0,159.41,3.0,140.0,783.22,21.0,42.0,312.7933333333356,9.0,44.42857142857143,321.53428571428566,8.714285714285714,81.42857142857143,482.0985714285715,11.5,Moderate
2023-11-29,105.0,71.0,30.0,19.0,22.0,14.0,77.0,261.68,3.3984415584415584,12.73,62.0,11.0,4.0,11,333,0,Non-Fire Season,84.0,709.6,20.0,20.0,131.91,5.0,22.0,96.87,2.0,73.0,687.53,16.0,60.333333333333336,367.7300000000023,9.666666666666666,45.0,260.6985714285714,7.0,76.5,450.90642857142853,10.857142857142858,Unhealthy
2023-11-30,67.0,38.0,43.0,12.0,34.0,34.0,34.0,107.59,3.1644117647058825,8.2,27.0,7.0,0.0,11,334,0,Non-Fire Season,77.0,261.68,4.0,84.0,709.6,20.0,20.0,131.91,5.0,34.0,269.98,10.0,65.0,359.62333333333567,8.0,45.0,237.5,5.571428571428571,75.57142857142857,446.3,10.571428571428571,Moderate
2023-12-01,93.0,64.0,52.0,7.0,27.0,19.0,32.0,104.75,3.2734375,17.29,26.0,3.0,3.0,12,335,0,Non-Fire Season,34.0,107.59,0.0,77.0,261.68,4.0,84.0,709.6,20.0,38.0,195.44,5.0,47.666666666666664,158.00666666666893,2.3333333333333335,44.142857142857146,224.5442857142857,5.285714285714286,70.42857142857143,399.4707142857143,9.214285714285714,Moderate
2023-12-02,94.0,60.0,52.0,9.0,20.0,18.0,109.0,712.43,6.536055045871559,22.36,45.0,44.0,20.0,12,336,0,Non-Fire Season,32.0,104.75,3.0,34.0,107.59,0.0,77.0,261.68,4.0,40.0,159.41,3.0,58.333333333333336,308.25666666666893,7.666666666666667,54.0,303.54714285714283,7.714285714285714,71.42857142857143,424.48500000000007,10.571428571428571,Moderate
2023-12-03,100.0,55.0,52.0,7.0,26.0,17.0,38.0,161.71,4.255526315789474,14.44,27.0,10.0,1.0,12,337,0,Non-Fire Season,109.0,712.43,20.0,32.0,104.75,3.0,34.0,107.59,0.0,22.0,96.87,2.0,59.666666666666664,326.2966666666689,8.0,56.285714285714285,312.81,7.571428571428571,66.35714285714286,395.29857142857145,9.928571428571429,Moderate
2023-12-04,95.0,65.0,52.0,9.0,18.0,14.0,41.0,133.64000000000001,3.2595121951219515,12.62,34.0,3.0,4.0,12,338,0,Non-Fire Season,38.0,161.71,1.0,109.0,712.43,20.0,32.0,104.75,3.0,20.0,131.91,5.0,62.666666666666664,335.9266666666689,8.333333333333334,59.285714285714285,313.0571428571429,7.428571428571429,55.857142857142854,322.55428571428575,8.142857142857142,Moderate
2023-12-05,117.0,74.0,52.0,9.0,21.0,13.0,92.0,1496.48,16.26608695652174,98.49,41.0,26.0,25.0,12,339,0,Non-Fire Season,41.0,133.64000000000001,4.0,38.0,161.71,1.0,109.0,712.43,20.0,84.0,709.6,20.0,57.0,597.2766666666689,10.0,60.42857142857143,425.4685714285714,8.142857142857142,52.42857142857143,373.5014285714286,8.428571428571429,Unhealthy
2023-12-06,107.0,70.0,,,,,84.0,308.63,3.674166666666667,33.46,63.0,20.0,1.0,12,340,0,Non-Fire Season,92.0,1496.48,25.0,41.0,133.64000000000001,4.0,38.0,161.71,1.0,77.0,261.68,4.0,72.33333333333333,646.2500000000023,10.0,61.42857142857143,432.17571428571426,7.714285714285714,53.214285714285715,346.4371428571429,7.357142857142857,Unhealthy
2023-12-07,88.0,53.0,52.0,11.0,13.0,18.0,39.0,174.36,4.470769230769231,27.32,25.0,11.0,3.0,12,341,0,Non-Fire Season,84.0,308.63,1.0,92.0,1496.48,25.0,41.0,133.64000000000001,4.0,34.0,107.59,0.0,71.66666666666667,659.8233333333357,9.666666666666666,62.142857142857146,441.7142857142857,8.142857142857142,53.57142857142857,339.60714285714283,6.857142857142857,Moderate
2023-12-08,85.0,50.0,52.0,6.0,25.0,18.0,32.0,158.56,4.955,13.45,19.0,6.0,7.0,12,342,0,Non-Fire Season,39.0,174.36,3.0,84.0,308.63,1.0,92.0,1496.48,25.0,32.0,104.75,3.0,51.666666666666664,213.85000000000227,3.6666666666666665,62.142857142857146,449.40142857142854,8.714285714285714,53.142857142857146,336.9728571428572,7.0,Moderate
2023-12-09,94.0,59.0,48.0,10.0,25.0,12.0,56.0,262.06,4.679642857142857,19.64,43.0,7.0,6.0,12,343,0,Non-Fire Season,32.0,158.56,7.0,39.0,174.36,3.0,84.0,308.63,1.0,109.0,712.43,20.0,42.333333333333336,198.32666666666896,5.333333333333333,54.57142857142857,385.0628571428571,6.714285714285714,54.285714285714285,344.30499999999995,7.214285714285714,Moderate
2023-12-10,72.0,42.0,52.0,8.0,10.0,11.0,59.0,406.24,6.885423728813559,47.05,27.0,23.0,9.0,12,344,0,Non-Fire Season,56.0,262.06,6.0,32.0,158.56,7.0,39.0,174.36,3.0,38.0,161.71,1.0,49.0,275.6200000000023,7.333333333333333,57.57142857142857,419.9957142857143,7.857142857142857,56.92857142857143,366.4028571428571,7.714285714285714,Moderate
2023-12-11,72.0,44.0,52.0,6.0,10.0,16.0,134.0,1134.52,8.466567164179104,41.57,62.0,35.0,37.0,12,345,0,Non-Fire Season,59.0,406.24,9.0,56.0,262.06,6.0,32.0,158.56,7.0,41.0,133.64000000000001,4.0,83.0,600.9400000000022,17.333333333333332,70.85714285714286,562.9785714285714,12.571428571428571,65.07142857142857,438.01785714285717,10.0,Moderate
2023-12-12,62.0,37.0,51.0,3.0,16.0,10.0,142.0,1370.03,9.648098591549296,103.79,91.0,18.0,33.0,12,346,0,Non-Fire Season,134.0,1134.52,37.0,59.0,406.24,9.0,56.0,262.06,6.0,92.0,1496.48,25.0,111.66666666666667,970.2633333333356,26.333333333333332,78.0,544.9142857142857,13.714285714285714,69.21428571428571,485.1914285714285,10.928571428571429,Moderate
2023-12-13,71.0,45.0,48.0,9.0,13.0,7.0,69.0,616.93,8.941014492753622,59.18,30.0,20.0,19.0,12,347,0,Non-Fire Season,142.0,1370.03,33.0,134.0,1134.52,37.0,59.0,406.24,9.0,84.0,308.63,1.0,115.0,1040.4933333333354,29.666666666666668,75.85714285714286,588.9571428571428,16.285714285714285,68.64285714285714,510.5664285714286,12.0,Moderate
2023-12-14,71.0,46.0,48.0,8.0,11.0,7.0,116.0,809.67,6.979913793103448,32.55,48.0,44.0,24.0,12,348,0,Non-Fire Season,69.0,616.93,19.0,142.0,1370.03,33.0,134.0,1134.52,37.0,39.0,174.36,3.0,109.0,932.2100000000022,25.333333333333332,86.85714285714286,679.7157142857143,19.285714285714285,74.5,560.715,13.714285714285714,Moderate
2023-12-15,60.0,27.0,52.0,1.0,13.0,8.0,164.0,1220.19,7.4401829268292685,53.23,80.0,41.0,43.0,12,349,0,Non-Fire Season,116.0,809.67,24.0,69.0,616.93,19.0,142.0,1370.03,33.0,32.0,158.56,7.0,116.33333333333333,882.2633333333356,28.666666666666668,105.71428571428571,831.3771428571428,24.428571428571427,83.92857142857143,640.3892857142857,16.571428571428573,Moderate
2023-12-16,83.0,56.0,52.0,5.0,14.0,13.0,108.0,619.98,5.740555555555556,21.01,58.0,38.0,12.0,12,350,0,Non-Fire Season,164.0,1220.19,43.0,116.0,809.67,24.0,69.0,616.93,19.0,56.0,262.06,6.0,129.33333333333334,883.2800000000024,26.333333333333332,113.14285714285714,882.5085714285715,25.285714285714285,83.85714285714286,633.7857142857143,16.0,Moderate
2023-12-17,98.0,65.0,52.0,14.0,13.0,15.0,89.0,377.39,4.240337078651685,32.1,70.0,14.0,5.0,12,351,0,Non-Fire Season,108.0,619.98,12.0,164.0,1220.19,43.0,116.0,809.67,24.0,59.0,406.24,9.0,120.33333333333333,739.1866666666689,20.0,117.42857142857143,878.3871428571429,24.714285714285715,87.5,649.1914285714286,16.285714285714285,Moderate
2023-12-18,96.0,61.0,52.0,7.0,17.0,19.0,65.0,337.03,5.185076923076923,35.36,45.0,11.0,9.0,12,352,0,Non-Fire Season,89.0,377.39,5.0,108.0,619.98,12.0,164.0,1220.19,43.0,134.0,1134.52,37.0,87.33333333333333,444.8000000000023,8.666666666666666,107.57142857142857,764.46,20.714285714285715,89.21428571428571,663.7192857142857,16.642857142857142,Moderate
2023-12-19,99.0,64.0,52.0,10.0,20.0,15.0,47.0,189.74,4.037021276595745,16.68,34.0,10.0,3.0,12,353,0,Non-Fire Season,65.0,337.03,9.0,89.0,377.39,5.0,108.0,619.98,12.0,142.0,1370.03,33.0,67.0,301.38666666666893,5.666666666666667,94.0,595.8471428571429,16.428571428571427,86.0,570.3807142857142,15.071428571428571,Moderate
2023-12-20,154.0,85.0,52.0,10.0,11.0,13.0,56.0,247.51,4.419821428571429,15.28,40.0,14.0,2.0,12,354,0,Non-Fire Season,47.0,189.74,3.0,65.0,337.03,9.0,89.0,377.39,5.0,69.0,616.93,19.0,56.0,258.0933333333356,4.666666666666667,92.14285714285714,543.0728571428571,14.0,84.0,566.015,15.142857142857142,Unhealthy
2023-12-21,86.0,57.0,53.0,7.0,27.0,11.0,72.0,294.83,4.094861111111111,23.17,55.0,9.0,8.0,12,355,0,Non-Fire Season,56.0,247.51,2.0,47.0,189.74,3.0,65.0,337.03,9.0,116.0,809.67,24.0,58.333333333333336,244.02666666666892,4.333333333333333,85.85714285714286,469.5242857142857,11.714285714285714,86.35714285714286,574.62,15.5,Moderate
2023-12-22,65.0,49.0,52.0,5.0,10.0,12.0,64.0,251.27,3.92609375,20.77,45.0,16.0,3.0,12,356,0,Non-Fire Season,72.0,294.83,8.0,56.0,247.51,2.0,47.0,189.74,3.0,164.0,1220.19,43.0,64.0,264.53666666666896,4.333333333333333,71.57142857142857,331.1071428571428,6.0,88.64285714285714,581.2421428571428,15.214285714285714,Moderate
2023-12-23,40.0,26.0,57.0,38.0,21.0,18.0,68.0,225.82,3.3208823529411764,10.24,53.0,14.0,1.0,12,357,0,Non-Fire Season,64.0,251.27,3.0,72.0,294.83,8.0,56.0,247.51,2.0,108.0,619.98,12.0,68.0,257.30666666666895,4.0,65.85714285714286,274.7985714285714,4.428571428571429,89.5,578.6535714285715,14.857142857142858,Good
2023-12-24,92.0,58.0,51.0,10.0,17.0,11.0,76.0,457.5,6.019736842105263,34.18,42.0,25.0,9.0,12,358,0,Non-Fire Season,68.0,225.82,1.0,64.0,251.27,3.0,72.0,294.83,8.0,89.0,377.39,5.0,69.33333333333333,311.53000000000225,4.333333333333333,64.0,286.24285714285713,5.0,90.71428571428571,582.3149999999999,14.857142857142858,Moderate
2023-12-25,51.0,36.0,57.0,45.0,20.0,18.0,42.0,346.45,8.248809523809523,43.59,24.0,12.0,6.0,12,359,0,Non-Fire Season,76.0,457.5,9.0,68.0,225.82,1.0,64.0,251.27,3.0,65.0,337.03,9.0,62.0,343.25666666666893,5.333333333333333,60.714285714285715,287.58857142857147,4.571428571428571,84.14285714285714,526.0242857142857,12.642857142857142,Moderate
2023-12-26,62.0,43.0,58.0,54.0,21.0,27.0,39.0,133.10999999999999,3.4130769230769227,15.92,31.0,6.0,2.0,12,360,0,Non-Fire Season,42.0,346.45,6.0,76.0,457.5,9.0,68.0,225.82,1.0,47.0,189.74,3.0,52.333333333333336,312.35333333333557,5.666666666666667,59.57142857142857,279.49857142857144,4.428571428571429,76.78571428571429,437.67285714285714,10.428571428571429,Moderate
2023-12-27,42.0,29.0,58.0,42.0,15.0,18.0,72.0,291.13,4.043472222222222,37.94,60.0,9.0,3.0,12,361,0,Non-Fire Season,39.0,133.10999999999999,2.0,42.0,346.45,6.0,76.0,457.5,9.0,56.0,247.51,2.0,51.0,256.8966666666689,3.6666666666666665,61.857142857142854,285.73,4.571428571428571,77.0,414.40142857142854,9.285714285714286,Good
2023-12-28,66.0,46.0,49.0,8.0,8.0,5.0,45.0,212.53,4.722888888888889,63.0,35.0,5.0,5.0,12,362,0,Non-Fire Season,72.0,291.13,3.0,39.0,133.10999999999999,2.0,42.0,346.45,6.0,72.0,294.83,8.0,52.0,212.25666666666893,3.3333333333333335,58.0,273.97285714285715,4.142857142857143,71.92857142857143,371.7485714285714,7.928571428571429,Moderate
2023-12-29,23.0,23.0,57.0,12.0,16.0,15.0,55.0,260.5,4.736363636363636,17.29,36.0,11.0,8.0,12,363,0,Non-Fire Season,45.0,212.53,5.0,72.0,291.13,3.0,39.0,133.10999999999999,2.0,64.0,251.27,3.0,57.333333333333336,254.72000000000227,5.333333333333333,56.714285714285715,275.2914285714286,4.857142857142857,64.14285714285714,303.19928571428574,5.428571428571429,Good
2023-12-30,64.0,32.0,52.0,7.0,8.0,12.0,37.0,382.05,10.325675675675676,51.54,20.0,6.0,11.0,12,364,0,Non-Fire Season,55.0,260.5,8.0,45.0,212.53,5.0,72.0,291.13,3.0,68.0,225.82,1.0,45.666666666666664,285.0266666666689,8.0,52.285714285714285,297.61,6.285714285714286,59.07142857142857,286.2042857142857,5.357142857142857,Moderate
2023-12-31,73.0,49.0,,,,,37.0,142.18,3.8427027027027028,43.91,34.0,2.0,1.0,12,365,0,Non-Fire Season,37.0,382.05,11.0,55.0,260.5,8.0,45.0,212.53,5.0,76.0,457.5,9.0,43.0,261.5766666666689,6.666666666666667,46.714285714285715,252.5642857142857,5.142857142857143,55.357142857142854,269.4035714285714,5.071428571428571,Moderate
